x0,x1,x2,u
-0.115073,-0.151924,-6.39284,0.0307177
-0.11593,-0.15253,-6.36839,0.0305617
-0.116783,-0.153133,-6.34384,0.0304201
-0.117632,-0.153731,-6.31919,0.0302743
-0.118476,-0.154325,-6.29444,0.0301204
-0.119317,-0.154915,-6.2696,0.02998
-0.120154,-0.155501,-6.24467,0.029842
-0.120986,-0.156083,-6.21964,0.0296911
-0.121815,-0.156661,-6.19452,0.0295348
-0.122639,-0.157235,-6.1693,0.0294046
-0.12346,-0.157804,-6.14399,0.029265
-0.124276,-0.15837,-6.11859,0.0291073
-0.125088,-0.158931,-6.0931,0.0289536
-0.125896,-0.159489,-6.06752,0.0288184
-0.1267,-0.160042,-6.04185,0.0286673
-0.1275,-0.160592,-6.01609,0.0285237
-0.128296,-0.161137,-5.99024,0.0283779
-0.129087,-0.161678,-5.9643,0.0282321
-0.129875,-0.162215,-5.93828,0.0280821
-0.130659,-0.162748,-5.91217,0.0279494
-0.131438,-0.163277,-5.88597,0.0278062
-0.132214,-0.163802,-5.85969,0.0276483
-0.132985,-0.164323,-5.83332,0.0275044
-0.133752,-0.16484,-5.80688,0.0273629
-0.134515,-0.165352,-5.78034,0.0272104
-0.135274,-0.165861,-5.75373,0.02707
-0.136029,-0.166365,-5.72703,0.0269282
-0.13678,-0.166866,-5.70025,0.0267789
-0.137527,-0.167362,-5.67339,0.0266306
-0.13827,-0.167855,-5.64645,0.0264886
-0.139009,-0.168343,-5.61944,0.0263428
-0.139743,-0.168827,-5.59234,0.0261904
-0.140474,-0.169307,-5.56517,0.026061
-0.141201,-0.169783,-5.53791,0.025925
-0.141923,-0.170255,-5.51059,0.0257594
-0.142642,-0.170723,-5.48318,0.0256207
-0.143356,-0.171187,-5.4557,0.0254715
-0.144066,-0.171647,-5.42815,0.0253296
-0.144772,-0.172102,-5.40052,0.0251777
-0.145474,-0.172554,-5.37282,0.0250435
-0.146172,-0.173001,-5.34504,0.0248929
-0.146866,-0.173445,-5.3172,0.0247407
-0.147556,-0.173884,-5.28928,0.0246081
-0.148242,-0.174319,-5.26129,0.0244696
-0.148924,-0.174751,-5.23323,0.0243061
-0.149602,-0.175178,-5.2051,0.0241638
-0.150275,-0.175601,-5.17691,0.024024
-0.150945,-0.17602,-5.14864,0.0238781
-0.15161,-0.176435,-5.12031,0.0237275
-0.152272,-0.176846,-5.09191,0.0235915
-0.152929,-0.177252,-5.06345,0.0234377
-0.153582,-0.177655,-5.03492,0.0232915
-0.154232,-0.178054,-5.00632,0.023156
-0.154877,-0.178448,-4.97766,0.0230204
-0.155518,-0.178839,-4.94894,0.0228401
-0.156155,-0.179225,-4.92015,0.02272
-0.156788,-0.179608,-4.8913,0.0225761
-0.157416,-0.179986,-4.86239,0.0224213
-0.158041,-0.18036,-4.83342,0.0222839
-0.158662,-0.18073,-4.80439,0.0221401
-0.159279,-0.181096,-4.7753,0.0219971
-0.159891,-0.181458,-4.74615,0.0218339
-0.1605,-0.181816,-4.71695,0.0217082
-0.161104,-0.18217,-4.68768,0.0215486
