x0,x1,x2,u
-0.114158,-0.123341,-4.29737,0.0138397
-0.114542,-0.123497,-4.27757,0.01371
-0.114923,-0.123649,-4.25775,0.013587
-0.115301,-0.123797,-4.2379,0.0134621
-0.115675,-0.123942,-4.21802,0.0133343
-0.116045,-0.124083,-4.19812,0.0132093
-0.116412,-0.124221,-4.1782,0.0130835
-0.116775,-0.124354,-4.15826,0.0129585
-0.117135,-0.124484,-4.1383,0.0128365
-0.117492,-0.12461,-4.11831,0.0127106
-0.117845,-0.124733,-4.09831,0.0125942
-0.118195,-0.124852,-4.07828,0.0124693
-0.118541,-0.124967,-4.05824,0.0123415
-0.118883,-0.125078,-4.03818,0.0122204
-0.119223,-0.125185,-4.0181,0.0120935
-0.119558,-0.125289,-3.998,0.0119734
-0.119891,-0.125389,-3.97789,0.0118513
-0.120219,-0.125485,-3.95776,0.0117235
-0.120545,-0.125578,-3.93761,0.0116053
-0.120867,-0.125666,-3.91745,0.0114746
-0.121185,-0.125751,-3.89728,0.0113535
-0.1215,-0.125832,-3.87709,0.0112324
-0.121811,-0.125909,-3.85689,0.0111036
-0.122119,-0.125983,-3.83668,0.0109816
-0.122424,-0.126053,-3.81646,0.0108547
-0.122725,-0.126118,-3.79622,0.0107336
-0.123022,-0.126181,-3.77597,0.0106087
-0.123316,-0.126239,-3.75572,0.0104809
-0.123607,-0.126293,-3.73545,0.0103598
-0.123894,-0.126344,-3.71518,0.0102291
-0.124177,-0.126391,-3.6949,0.010108
-0.124457,-0.126433,-3.67461,0.00998592
-0.124733,-0.126473,-3.65431,0.00984955
-0.125006,-0.126508,-3.63401,0.00973225
-0.125276,-0.126539,-3.6137,0.00960541
-0.125541,-0.126567,-3.59339,0.00947571
-0.125803,-0.12659,-3.57307,0.00935078
-0.126062,-0.12661,-3.55275,0.00921917
-0.126317,-0.126626,-3.53242,0.0090971
-0.126569,-0.126638,-3.51209,0.00897121
-0.126817,-0.126646,-3.49177,0.00883675
-0.127061,-0.12665,-3.47143,0.00871468
-0.127302,-0.126651,-3.4511,0.00858116
-0.127539,-0.126647,-3.43077,0.00845623
-0.127772,-0.12664,-3.41044,0.00832748
-0.128002,-0.126629,-3.39011,0.00819492
-0.128228,-0.126613,-3.36978,0.00806713
-0.128451,-0.126594,-3.34946,0.00793552
-0.12867,-0.126571,-3.32914,0.00780773
-0.128885,-0.126544,-3.30882,0.00767708
-0.129096,-0.126513,-3.2885,0.00754261
-0.129304,-0.126478,-3.26819,0.00741768
-0.129509,-0.126439,-3.24789,0.0072794
-0.129709,-0.126397,-3.22759,0.00715351
-0.129906,-0.12635,-3.2073,0.00702286
-0.130099,-0.126299,-3.18702,0.00688553
-0.130289,-0.126245,-3.16675,0.00675678
-0.130474,-0.126186,-3.14648,0.0066185
-0.130656,-0.126123,-3.12622,0.00648499
-0.130834,-0.126057,-3.10597,0.0063591
-0.131009,-0.125986,-3.08574,0.00622177
-0.13118,-0.125912,-3.06551,0.00609112
-0.131347,-0.125834,-3.0453,0.00595856
-0.13151,-0.125751,-3.0251,0.00582027
-0.131669,-0.125665,-3.00491,0.00568581
-0.131825,-0.125574,-2.98474,0.00554943
-0.131977,-0.12548,-2.96458,0.00541687
-0.132125,-0.125381,-2.94444,0.00528336
-0.132269,-0.125279,-2.92431,0.00514221
-0.13241,-0.125173,-2.9042,0.0050087
-0.132546,-0.125062,-2.8841,0.00487137
-0.132679,-0.124948,-2.86402,0.00473595
-0.132808,-0.124829,-2.84397,0.00460243
-0.132933,-0.124707,-2.82393,0.00446033
